year_month,uf,product,unit,volume,created_at
2020,AMAPÁ,GASOLINA DE AVIAÇÃO (m3),m3,0,2023-12-03
2000,AMAPÁ,GLP (m3),m3,"2187,17636363636",2023-12-03
2001,AMAPÁ,GLP (m3),m3,"1976,38181818182",2023-12-03
2002,AMAPÁ,GLP (m3),m3,"1687,84727272727",2023-12-03
2003,AMAPÁ,GLP (m3),m3,"20996,7581818182",2023-12-03
2004,AMAPÁ,GLP (m3),m3,"1972,70181818182",2023-12-03
2005,AMAPÁ,GLP (m3),m3,"1921,99818181818",2023-12-03
2006,AMAPÁ,GLP (m3),m3,"2135,04181818182",2023-12-03
2007,AMAPÁ,GLP (m3),m3,"2094,98380522213",2023-12-03
2008,AMAPÁ,GLP (m3),m3,"2141,91317499685",2023-12-03
2009,AMAPÁ,GLP (m3),m3,"2510,12614062085",2023-12-03
2010,AMAPÁ,GLP (m3),m3,"2290,87137681159",2023-12-03
2011,AMAPÁ,GLP (m3),m3,"2389,52753889248",2023-12-03
2012,AMAPÁ,GLP (m3),m3,"2267,67190909483",2023-12-03
2013,AMAPÁ,GLP (m3),m3,"2483,10869565217",2023-12-03
2014,AMAPÁ,GLP (m3),m3,"2426,54710144928",2023-12-03
2015,AMAPÁ,GLP (m3),m3,"2530,91666666667",2023-12-03
2016,AMAPÁ,GLP (m3),m3,"30180,1920289855",2023-12-03
2017,AMAPÁ,GLP (m3),m3,"2511,68151983776",2023-12-03
2018,AMAPÁ,GLP (m3),m3,"2551,11956521739",2023-12-03
2019,AMAPÁ,GLP (m3),m3,"2731,03804347826",2023-12-03
2020,AMAPÁ,GLP (m3),m3,"2654,76086956522",2023-12-03
2000,AMAPÁ,ÓLEO COMBUSTÍVEL (m3),m3,0,2023-12-03
2001,AMAPÁ,ÓLEO COMBUSTÍVEL (m3),m3,0,2023-12-03
2002,AMAPÁ,ÓLEO COMBUSTÍVEL (m3),m3,0,2023-12-03
2003,AMAPÁ,ÓLEO COMBUSTÍVEL (m3),m3,0,2023-12-03
2004,AMAPÁ,ÓLEO COMBUSTÍVEL (m3),m3,0,2023-12-03
2005,AMAPÁ,ÓLEO COMBUSTÍVEL (m3),m3,0,2023-12-03
2006,AMAPÁ,ÓLEO COMBUSTÍVEL (m3),m3,0,2023-12-03
2007,AMAPÁ,ÓLEO COMBUSTÍVEL (m3),m3,0,2023-12-03
2008,AMAPÁ,ÓLEO COMBUSTÍVEL (m3),m3,0,2023-12-03
2009,AMAPÁ,ÓLEO COMBUSTÍVEL (m3),m3,0,2023-12-03
2010,AMAPÁ,ÓLEO COMBUSTÍVEL (m3),m3,"29,525",2023-12-03
2011,AMAPÁ,ÓLEO COMBUSTÍVEL (m3),m3,0,2023-12-03
2012,AMAPÁ,ÓLEO COMBUSTÍVEL (m3),m3,0,2023-12-03
2013,AMAPÁ,ÓLEO COMBUSTÍVEL (m3),m3,0,2023-12-03
2014,AMAPÁ,ÓLEO COMBUSTÍVEL (m3),m3,0,2023-12-03
2015,AMAPÁ,ÓLEO COMBUSTÍVEL (m3),m3,0,2023-12-03
2016,AMAPÁ,ÓLEO COMBUSTÍVEL (m3),m3,0,2023-12-03
2017,AMAPÁ,ÓLEO COMBUSTÍVEL (m3),m3,0,2023-12-03
2018,AMAPÁ,ÓLEO COMBUSTÍVEL (m3),m3,0,2023-12-03
2019,AMAPÁ,ÓLEO COMBUSTÍVEL (m3),m3,0,2023-12-03
2020,AMAPÁ,ÓLEO COMBUSTÍVEL (m3),m3,null,2023-12-03
2000,AMAPÁ,ÓLEO DIESEL (m3),m3,"12191,435",2023-12-03
2001,AMAPÁ,ÓLEO DIESEL (m3),m3,"116964,543",2023-12-03
2002,AMAPÁ,ÓLEO DIESEL (m3),m3,"15773,9",2023-12-03
2003,AMAPÁ,ÓLEO DIESEL (m3),m3,"17522,972",2023-12-03
2004,AMAPÁ,ÓLEO DIESEL (m3),m3,"20236,495",2023-12-03
2005,AMAPÁ,ÓLEO DIESEL (m3),m3,"20608,36",2023-12-03
2006,AMAPÁ,ÓLEO DIESEL (m3),m3,"15848,3",2023-12-03
2007,AMAPÁ,ÓLEO DIESEL (m3),m3,"20161,7988752548",2023-12-03
2008,AMAPÁ,ÓLEO DIESEL (m3),m3,"16937,721179485",2023-12-03
2009,AMAPÁ,ÓLEO DIESEL (m3),m3,"19805,5799740754",2023-12-03
2010,AMAPÁ,ÓLEO DIESEL (m3),m3,"23053,2208910661",2023-12-03
2011,AMAPÁ,ÓLEO DIESEL (m3),m3,"30538,2665909379",2023-12-03
2012,AMAPÁ,ÓLEO DIESEL (m3),m3,"30751,6623578338",2023-12-03
2013,AMAPÁ,ÓLEO DIESEL (m3),m3,"36448,804",2023-12-03
2014,AMAPÁ,ÓLEO DIESEL (m3),m3,"471741,044",2023-12-03
2015,AMAPÁ,ÓLEO DIESEL (m3),m3,"13248,4144777591",2023-12-03
2016,AMAPÁ,ÓLEO DIESEL (m3),m3,"9842,6",2023-12-03
2017,AMAPÁ,ÓLEO DIESEL (m3),m3,"9399,67963158222",2023-12-03
2018,AMAPÁ,ÓLEO DIESEL (m3),m3,"9032,483",2023-12-03
2019,AMAPÁ,ÓLEO DIESEL (m3),m3,"10373,526",2023-12-03
2020,AMAPÁ,ÓLEO DIESEL (m3),m3,"9675,33",2023-12-03
2000,AMAPÁ,QUEROSENE DE AVIAÇÃO (m3),m3,"416,159",2023-12-03
2001,AMAPÁ,QUEROSENE DE AVIAÇÃO (m3),m3,"347,535",2023-12-03
2002,AMAPÁ,QUEROSENE DE AVIAÇÃO (m3),m3,"337,976",2023-12-03
2003,AMAPÁ,QUEROSENE DE AVIAÇÃO (m3),m3,"167,421",2023-12-03
2004,AMAPÁ,QUEROSENE DE AVIAÇÃO (m3),m3,"269,518",2023-12-03
2005,AMAPÁ,QUEROSENE DE AVIAÇÃO (m3),m3,"277,71",2023-12-03
2006,AMAPÁ,QUEROSENE DE AVIAÇÃO (m3),m3,"219,397",2023-12-03
2007,AMAPÁ,QUEROSENE DE AVIAÇÃO (m3),m3,"338,923",2023-12-03
2008,AMAPÁ,QUEROSENE DE AVIAÇÃO (m3),m3,"303,724",2023-12-03
2009,AMAPÁ,QUEROSENE DE AVIAÇÃO (m3),m3,"2731,46",2023-12-03
2010,AMAPÁ,QUEROSENE DE AVIAÇÃO (m3),m3,"230,499",2023-12-03
2011,AMAPÁ,QUEROSENE DE AVIAÇÃO (m3),m3,"266,246",2023-12-03
2012,AMAPÁ,QUEROSENE DE AVIAÇÃO (m3),m3,"224,557",2023-12-03
2013,AMAPÁ,QUEROSENE DE AVIAÇÃO (m3),m3,"216,942",2023-12-03
2014,AMAPÁ,QUEROSENE DE AVIAÇÃO (m3),m3,"512,592",2023-12-03
2015,AMAPÁ,QUEROSENE DE AVIAÇÃO (m3),m3,"454,782",2023-12-03
2016,AMAPÁ,QUEROSENE DE AVIAÇÃO (m3),m3,"394,982",2023-12-03
2017,AMAPÁ,QUEROSENE DE AVIAÇÃO (m3),m3,"411,207",2023-12-03
2018,AMAPÁ,QUEROSENE DE AVIAÇÃO (m3),m3,"537,834",2023-12-03
2019,AMAPÁ,QUEROSENE DE AVIAÇÃO (m3),m3,"499,683",2023-12-03
2020,AMAPÁ,QUEROSENE DE AVIAÇÃO (m3),m3,"559,023",2023-12-03
2000,AMAPÁ,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2001,AMAPÁ,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2002,AMAPÁ,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2003,AMAPÁ,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2004,AMAPÁ,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2005,AMAPÁ,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2006,AMAPÁ,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2007,AMAPÁ,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2008,AMAPÁ,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2009,AMAPÁ,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2010,AMAPÁ,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2011,AMAPÁ,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2012,AMAPÁ,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2013,AMAPÁ,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2014,AMAPÁ,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2015,AMAPÁ,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2016,AMAPÁ,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2017,AMAPÁ,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2018,AMAPÁ,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2019,AMAPÁ,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2020,AMAPÁ,QUEROSENE ILUMINANTE (m3),m3,null,2023-12-03
2000,AMAZONAS,GASOLINA C (m3),m3,"20633,175",2023-12-03
2001,AMAZONAS,GASOLINA C (m3),m3,"20174,374",2023-12-03
2002,AMAZONAS,GASOLINA C (m3),m3,"24258,491",2023-12-03
2003,AMAZONAS,GASOLINA C (m3),m3,"23168,346",2023-12-03
2004,AMAZONAS,GASOLINA C (m3),m3,"24852,709",2023-12-03
2005,AMAZONAS,GASOLINA C (m3),m3,"26066,636",2023-12-03
2006,AMAZONAS,GASOLINA C (m3),m3,"25595,804",2023-12-03
2007,AMAZONAS,GASOLINA C (m3),m3,"29902,7927541885",2023-12-03
2008,AMAZONAS,GASOLINA C (m3),m3,"27846,3803701659",2023-12-03
2009,AMAZONAS,GASOLINA C (m3),m3,"29246,8350267514",2023-12-03
2010,AMAZONAS,GASOLINA C (m3),m3,"468688,196",2023-12-03
2011,AMAZONAS,GASOLINA C (m3),m3,"48827,553",2023-12-03
2012,AMAZONAS,GASOLINA C (m3),m3,"48398,277",2023-12-03
2013,AMAZONAS,GASOLINA C (m3),m3,"53784,748",2023-12-03
2014,AMAZONAS,GASOLINA C (m3),m3,"57080,587",2023-12-03
2015,AMAZONAS,GASOLINA C (m3),m3,"55139,448",2023-12-03
2016,AMAZONAS,GASOLINA C (m3),m3,"54680,57",2023-12-03
2017,AMAZONAS,GASOLINA C (m3),m3,"57600,832",2023-12-03
2018,AMAZONAS,GASOLINA C (m3),m3,"50645,922",2023-12-03
2019,AMAZONAS,GASOLINA C (m3),m3,"53955,246",2023-12-03
2020,AMAZONAS,GASOLINA C (m3),m3,"44914,566",2023-12-03
2000,AMAZONAS,GASOLINA DE AVIAÇÃO (m3),m3,"142,514",2023-12-03
2001,AMAZONAS,GASOLINA DE AVIAÇÃO (m3),m3,"90,883",2023-12-03
2002,AMAZONAS,GASOLINA DE AVIAÇÃO (m3),m3,"1657,899",2023-12-03
2003,AMAZONAS,GASOLINA DE AVIAÇÃO (m3),m3,"138,399",2023-12-03
2004,AMAZONAS,GASOLINA DE AVIAÇÃO (m3),m3,"108,15",2023-12-03
2005,AMAZONAS,GASOLINA DE AVIAÇÃO (m3),m3,"87,124",2023-12-03
2006,AMAZONAS,GASOLINA DE AVIAÇÃO (m3),m3,"181,433",2023-12-03
2007,AMAZONAS,GASOLINA DE AVIAÇÃO (m3),m3,"97,3275660930423",2023-12-03
2008,AMAZONAS,GASOLINA DE AVIAÇÃO (m3),m3,"126,499324027436",2023-12-03
2009,AMAZONAS,GASOLINA DE AVIAÇÃO (m3),m3,"143,107368254786",2023-12-03
2010,AMAZONAS,GASOLINA DE AVIAÇÃO (m3),m3,"182,336294876733",2023-12-03
2011,AMAZONAS,GASOLINA DE AVIAÇÃO (m3),m3,"127,811432397098",2023-12-03
2012,AMAZONAS,GASOLINA DE AVIAÇÃO (m3),m3,"213,800574009121",2023-12-03
2013,AMAZONAS,GASOLINA DE AVIAÇÃO (m3),m3,"153,897976759219",2023-12-03
2014,AMAZONAS,GASOLINA DE AVIAÇÃO (m3),m3,"176,121",2023-12-03
2015,AMAZONAS,GASOLINA DE AVIAÇÃO (m3),m3,"1100,66147077976",2023-12-03
2016,AMAZONAS,GASOLINA DE AVIAÇÃO (m3),m3,"68,3",2023-12-03
2017,AMAZONAS,GASOLINA DE AVIAÇÃO (m3),m3,64,2023-12-03
2018,AMAZONAS,GASOLINA DE AVIAÇÃO (m3),m3,68,2023-12-03
2019,AMAZONAS,GASOLINA DE AVIAÇÃO (m3),m3,"0,111",2023-12-03
2020,AMAZONAS,GASOLINA DE AVIAÇÃO (m3),m3,63,2023-12-03
2000,AMAZONAS,GLP (m3),m3,"10085,6490909091",2023-12-03
2001,AMAZONAS,GLP (m3),m3,"11297,9654545455",2023-12-03
2002,AMAZONAS,GLP (m3),m3,"9079,56909090909",2023-12-03
2003,AMAZONAS,GLP (m3),m3,"10104,5836363636",2023-12-03
2004,AMAZONAS,GLP (m3),m3,"9469,74727272727",2023-12-03
2005,AMAZONAS,GLP (m3),m3,9394,2023-12-03
2006,AMAZONAS,GLP (m3),m3,"122495,807272727",2023-12-03
2007,AMAZONAS,GLP (m3),m3,"13935,2277931994",2023-12-03
2008,AMAZONAS,GLP (m3),m3,"13360,5446313531",2023-12-03
2009,AMAZONAS,GLP (m3),m3,"13854,268115942",2023-12-03
2010,AMAZONAS,GLP (m3),m3,"14172,893115942",2023-12-03
2011,AMAZONAS,GLP (m3),m3,"15901,1141556163",2023-12-03
2012,AMAZONAS,GLP (m3),m3,"15635,8290493379",2023-12-03
2013,AMAZONAS,GLP (m3),m3,"14881,3211157367",2023-12-03
2014,AMAZONAS,GLP (m3),m3,"16789,5289855072",2023-12-03
2015,AMAZONAS,GLP (m3),m3,"15746,1358695652",2023-12-03
2016,AMAZONAS,GLP (m3),m3,"14970,5163043478",2023-12-03
2017,AMAZONAS,GLP (m3),m3,"13789,6612318841",2023-12-03
2018,AMAZONAS,GLP (m3),m3,"14792,1358695652",2023-12-03
2019,AMAZONAS,GLP (m3),m3,"175758,501811594",2023-12-03
2020,AMAZONAS,GLP (m3),m3,null,2023-12-03
2000,AMAZONAS,ÓLEO COMBUSTÍVEL (m3),m3,"31298,0418367347",2023-12-03
2001,AMAZONAS,ÓLEO COMBUSTÍVEL (m3),m3,"31337,7612244898",2023-12-03
2002,AMAZONAS,ÓLEO COMBUSTÍVEL (m3),m3,"30873,6724489796",2023-12-03
2003,AMAZONAS,ÓLEO COMBUSTÍVEL (m3),m3,"34037,5969387755",2023-12-03
2004,AMAZONAS,ÓLEO COMBUSTÍVEL (m3),m3,"39751,9306122449",2023-12-03
2005,AMAZONAS,ÓLEO COMBUSTÍVEL (m3),m3,"32538,1265306122",2023-12-03
2006,AMAZONAS,ÓLEO COMBUSTÍVEL (m3),m3,"22761,9530612245",2023-12-03
2007,AMAZONAS,ÓLEO COMBUSTÍVEL (m3),m3,"66237,3359483764",2023-12-03
2008,AMAZONAS,ÓLEO COMBUSTÍVEL (m3),m3,"73898,619",2023-12-03
2009,AMAZONAS,ÓLEO COMBUSTÍVEL (m3),m3,"1051245,921",2023-12-03
2010,AMAZONAS,ÓLEO COMBUSTÍVEL (m3),m3,"60168,193",2023-12-03
2011,AMAZONAS,ÓLEO COMBUSTÍVEL (m3),m3,"35232,506",2023-12-03
2012,AMAZONAS,ÓLEO COMBUSTÍVEL (m3),m3,"37705,133",2023-12-03
2013,AMAZONAS,ÓLEO COMBUSTÍVEL (m3),m3,"29160,74",2023-12-03
2014,AMAZONAS,ÓLEO COMBUSTÍVEL (m3),m3,"15104,002",2023-12-03
2015,AMAZONAS,ÓLEO COMBUSTÍVEL (m3),m3,"4593,514",2023-12-03
2016,AMAZONAS,ÓLEO COMBUSTÍVEL (m3),m3,"2564,62",2023-12-03
2017,AMAZONAS,ÓLEO COMBUSTÍVEL (m3),m3,"2855,548",2023-12-03
2018,AMAZONAS,ÓLEO COMBUSTÍVEL (m3),m3,"2807,612",2023-12-03
2019,AMAZONAS,ÓLEO COMBUSTÍVEL (m3),m3,"2826,768",2023-12-03
2020,AMAZONAS,ÓLEO COMBUSTÍVEL (m3),m3,"1947,792",2023-12-03
2000,AMAZONAS,ÓLEO DIESEL (m3),m3,"41858,34",2023-12-03
2001,AMAZONAS,ÓLEO DIESEL (m3),m3,"36424,788",2023-12-03
2002,AMAZONAS,ÓLEO DIESEL (m3),m3,"38731,261",2023-12-03
2003,AMAZONAS,ÓLEO DIESEL (m3),m3,"37129,18",2023-12-03
2004,AMAZONAS,ÓLEO DIESEL (m3),m3,"698141,062",2023-12-03
2005,AMAZONAS,ÓLEO DIESEL (m3),m3,"71375,662",2023-12-03
2006,AMAZONAS,ÓLEO DIESEL (m3),m3,"66362,79",2023-12-03
2007,AMAZONAS,ÓLEO DIESEL (m3),m3,"64632,1530300206",2023-12-03
2008,AMAZONAS,ÓLEO DIESEL (m3),m3,"64456,9390946185",2023-12-03
2009,AMAZONAS,ÓLEO DIESEL (m3),m3,"78015,4339704321",2023-12-03
2010,AMAZONAS,ÓLEO DIESEL (m3),m3,"103460,216785681",2023-12-03
2011,AMAZONAS,ÓLEO DIESEL (m3),m3,"111144,685420977",2023-12-03
2012,AMAZONAS,ÓLEO DIESEL (m3),m3,"111018,605770175",2023-12-03
2013,AMAZONAS,ÓLEO DIESEL (m3),m3,"114417,314",2023-12-03
2014,AMAZONAS,ÓLEO DIESEL (m3),m3,"99271,042",2023-12-03
2015,AMAZONAS,ÓLEO DIESEL (m3),m3,"81714,777",2023-12-03
2016,AMAZONAS,ÓLEO DIESEL (m3),m3,"78590,849",2023-12-03
2017,AMAZONAS,ÓLEO DIESEL (m3),m3,"1048377,76734721",2023-12-03
2018,AMAZONAS,ÓLEO DIESEL (m3),m3,"86401,13",2023-12-03
2019,AMAZONAS,ÓLEO DIESEL (m3),m3,"75265,388",2023-12-03
2020,AMAZONAS,ÓLEO DIESEL (m3),m3,null,2023-12-03
2000,AMAZONAS,QUEROSENE DE AVIAÇÃO (m3),m3,"12061,254",2023-12-03
2001,AMAZONAS,QUEROSENE DE AVIAÇÃO (m3),m3,"12616,499",2023-12-03
2002,AMAZONAS,QUEROSENE DE AVIAÇÃO (m3),m3,"10903,531",2023-12-03
2003,AMAZONAS,QUEROSENE DE AVIAÇÃO (m3),m3,"10951,565",2023-12-03
2004,AMAZONAS,QUEROSENE DE AVIAÇÃO (m3),m3,"14027,045",2023-12-03
2005,AMAZONAS,QUEROSENE DE AVIAÇÃO (m3),m3,"11901,521",2023-12-03
2006,AMAZONAS,QUEROSENE DE AVIAÇÃO (m3),m3,"12004,568",2023-12-03
2007,AMAZONAS,QUEROSENE DE AVIAÇÃO (m3),m3,"15464,191",2023-12-03
2008,AMAZONAS,QUEROSENE DE AVIAÇÃO (m3),m3,"13986,278",2023-12-03
2009,AMAZONAS,QUEROSENE DE AVIAÇÃO (m3),m3,"12535,409",2023-12-03
2010,AMAZONAS,QUEROSENE DE AVIAÇÃO (m3),m3,"14153,056",2023-12-03
2011,AMAZONAS,QUEROSENE DE AVIAÇÃO (m3),m3,"16358,158",2023-12-03
2012,AMAZONAS,QUEROSENE DE AVIAÇÃO (m3),m3,"188953,297",2023-12-03
2013,AMAZONAS,QUEROSENE DE AVIAÇÃO (m3),m3,"14600,259",2023-12-03
2014,AMAZONAS,QUEROSENE DE AVIAÇÃO (m3),m3,"14525,76",2023-12-03
2015,AMAZONAS,QUEROSENE DE AVIAÇÃO (m3),m3,"13679,615",2023-12-03
2016,AMAZONAS,QUEROSENE DE AVIAÇÃO (m3),m3,"10527,07",2023-12-03
2017,AMAZONAS,QUEROSENE DE AVIAÇÃO (m3),m3,"11290,387",2023-12-03
2018,AMAZONAS,QUEROSENE DE AVIAÇÃO (m3),m3,"12470,53",2023-12-03
2019,AMAZONAS,QUEROSENE DE AVIAÇÃO (m3),m3,"11031,722",2023-12-03
2020,AMAZONAS,QUEROSENE DE AVIAÇÃO (m3),m3,"4675,301",2023-12-03
2000,AMAZONAS,QUEROSENE ILUMINANTE (m3),m3,246,2023-12-03
2001,AMAZONAS,QUEROSENE ILUMINANTE (m3),m3,351,2023-12-03
2002,AMAZONAS,QUEROSENE ILUMINANTE (m3),m3,"362,8",2023-12-03
2003,AMAZONAS,QUEROSENE ILUMINANTE (m3),m3,455,2023-12-03
2004,AMAZONAS,QUEROSENE ILUMINANTE (m3),m3,390,2023-12-03
2005,AMAZONAS,QUEROSENE ILUMINANTE (m3),m3,325,2023-12-03
2006,AMAZONAS,QUEROSENE ILUMINANTE (m3),m3,195,2023-12-03
2007,AMAZONAS,QUEROSENE ILUMINANTE (m3),m3,"1919,6874720323",2023-12-03
2008,AMAZONAS,QUEROSENE ILUMINANTE (m3),m3,70,2023-12-03
2009,AMAZONAS,QUEROSENE ILUMINANTE (m3),m3,80,2023-12-03
2010,AMAZONAS,QUEROSENE ILUMINANTE (m3),m3,95,2023-12-03
2011,AMAZONAS,QUEROSENE ILUMINANTE (m3),m3,80,2023-12-03
2012,AMAZONAS,QUEROSENE ILUMINANTE (m3),m3,130,2023-12-03
2013,AMAZONAS,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2014,AMAZONAS,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2015,AMAZONAS,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2016,AMAZONAS,QUEROSENE ILUMINANTE (m3),m3,5,2023-12-03
2017,AMAZONAS,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2018,AMAZONAS,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2019,AMAZONAS,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2020,AMAZONAS,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2000,BAHIA,GASOLINA C (m3),m3,"76163,319",2023-12-03
2001,BAHIA,GASOLINA C (m3),m3,"68969,938",2023-12-03
2002,BAHIA,GASOLINA C (m3),m3,"54819,509",2023-12-03
2003,BAHIA,GASOLINA C (m3),m3,"73844,913",2023-12-03
2004,BAHIA,GASOLINA C (m3),m3,"79866,588",2023-12-03
2005,BAHIA,GASOLINA C (m3),m3,"80354,217",2023-12-03
2006,BAHIA,GASOLINA C (m3),m3,"77102,471",2023-12-03
2007,BAHIA,GASOLINA C (m3),m3,"86012,4542134087",2023-12-03
2008,BAHIA,GASOLINA C (m3),m3,"80429,4767469494",2023-12-03
2009,BAHIA,GASOLINA C (m3),m3,"91765,9213646138",2023-12-03
2010,BAHIA,GASOLINA C (m3),m3,"1273406,049",2023-12-03
2011,BAHIA,GASOLINA C (m3),m3,"159915,194",2023-12-03
2012,BAHIA,GASOLINA C (m3),m3,"151224,293",2023-12-03
2013,BAHIA,GASOLINA C (m3),m3,"174398,694",2023-12-03
2014,BAHIA,GASOLINA C (m3),m3,"181471,44",2023-12-03
2015,BAHIA,GASOLINA C (m3),m3,"162410,793",2023-12-03
2016,BAHIA,GASOLINA C (m3),m3,"176509,547",2023-12-03
2017,BAHIA,GASOLINA C (m3),m3,"193932,188",2023-12-03
2018,BAHIA,GASOLINA C (m3),m3,"162049,638",2023-12-03
2019,BAHIA,GASOLINA C (m3),m3,"168850,501",2023-12-03
2020,BAHIA,GASOLINA C (m3),m3,"147939,591",2023-12-03
2000,BAHIA,GASOLINA DE AVIAÇÃO (m3),m3,"130,41",2023-12-03
2001,BAHIA,GASOLINA DE AVIAÇÃO (m3),m3,"154,612",2023-12-03
2002,BAHIA,GASOLINA DE AVIAÇÃO (m3),m3,"2539,077",2023-12-03
2003,BAHIA,GASOLINA DE AVIAÇÃO (m3),m3,"280,45",2023-12-03
2004,BAHIA,GASOLINA DE AVIAÇÃO (m3),m3,"234,687",2023-12-03
2005,BAHIA,GASOLINA DE AVIAÇÃO (m3),m3,"129,294",2023-12-03
2006,BAHIA,GASOLINA DE AVIAÇÃO (m3),m3,"232,45",2023-12-03
2007,BAHIA,GASOLINA DE AVIAÇÃO (m3),m3,"194,669246250578",2023-12-03
2008,BAHIA,GASOLINA DE AVIAÇÃO (m3),m3,"209,468323926397",2023-12-03
2009,BAHIA,GASOLINA DE AVIAÇÃO (m3),m3,"177,377972508576",2023-12-03
2010,BAHIA,GASOLINA DE AVIAÇÃO (m3),m3,"192,675269095458",2023-12-03
2011,BAHIA,GASOLINA DE AVIAÇÃO (m3),m3,"263,870694052776",2023-12-03
2012,BAHIA,GASOLINA DE AVIAÇÃO (m3),m3,"306,173849743663",2023-12-03
2013,BAHIA,GASOLINA DE AVIAÇÃO (m3),m3,"352,61032222586",2023-12-03
2014,BAHIA,GASOLINA DE AVIAÇÃO (m3),m3,"387,746",2023-12-03
2015,BAHIA,GASOLINA DE AVIAÇÃO (m3),m3,"2422,131689971",2023-12-03
2016,BAHIA,GASOLINA DE AVIAÇÃO (m3),m3,"224,4",2023-12-03
2017,BAHIA,GASOLINA DE AVIAÇÃO (m3),m3,"125,122",2023-12-03
2018,BAHIA,GASOLINA DE AVIAÇÃO (m3),m3,"84,588",2023-12-03
2019,BAHIA,GASOLINA DE AVIAÇÃO (m3),m3,"130,658",2023-12-03
2020,BAHIA,GASOLINA DE AVIAÇÃO (m3),m3,"116,014",2023-12-03
2000,BAHIA,GLP (m3),m3,"63913,76",2023-12-03
2001,BAHIA,GLP (m3),m3,"66764,2854545455",2023-12-03
2002,BAHIA,GLP (m3),m3,"56956,2981818182",2023-12-03
2003,BAHIA,GLP (m3),m3,"55483,1054545454",2023-12-03
2004,BAHIA,GLP (m3),m3,"52960,4290909091",2023-12-03
2005,BAHIA,GLP (m3),m3,"56863,4854545455",2023-12-03
2006,BAHIA,GLP (m3),m3,"755785,134545455",2023-12-03
2007,BAHIA,GLP (m3),m3,"66931,2584039727",2023-12-03
2008,BAHIA,GLP (m3),m3,"60346,2620950976",2023-12-03
2009,BAHIA,GLP (m3),m3,"69114,9673913043",2023-12-03
2010,BAHIA,GLP (m3),m3,"71598,4257246378",2023-12-03
2011,BAHIA,GLP (m3),m3,"76956,9149738314",2023-12-03
2012,BAHIA,GLP (m3),m3,"73490,9199919202",2023-12-03
2013,BAHIA,GLP (m3),m3,"72045,0588054792",2023-12-03
2014,BAHIA,GLP (m3),m3,"78375,8967391304",2023-12-03
2015,BAHIA,GLP (m3),m3,"71253,0869565217",2023-12-03
2016,BAHIA,GLP (m3),m3,"72261,143115942",2023-12-03
2017,BAHIA,GLP (m3),m3,"64156,7264492754",2023-12-03
2018,BAHIA,GLP (m3),m3,"72929,384057971",2023-12-03
2019,BAHIA,GLP (m3),m3,"918139,440217391",2023-12-03
2020,BAHIA,GLP (m3),m3,null,2023-12-03
2000,BAHIA,ÓLEO COMBUSTÍVEL (m3),m3,"26791,7653061224",2023-12-03
2001,BAHIA,ÓLEO COMBUSTÍVEL (m3),m3,"44140,7051020408",2023-12-03
2002,BAHIA,ÓLEO COMBUSTÍVEL (m3),m3,"19705,2326530612",2023-12-03
2003,BAHIA,ÓLEO COMBUSTÍVEL (m3),m3,"23050,7204081633",2023-12-03
2004,BAHIA,ÓLEO COMBUSTÍVEL (m3),m3,"22078,9040816327",2023-12-03
2005,BAHIA,ÓLEO COMBUSTÍVEL (m3),m3,"28778,6581632653",2023-12-03
2006,BAHIA,ÓLEO COMBUSTÍVEL (m3),m3,"37118,9683673469",2023-12-03
2007,BAHIA,ÓLEO COMBUSTÍVEL (m3),m3,"39030,9827078567",2023-12-03
2008,BAHIA,ÓLEO COMBUSTÍVEL (m3),m3,"48373,339",2023-12-03
2009,BAHIA,ÓLEO COMBUSTÍVEL (m3),m3,"407110,862",2023-12-03
2010,BAHIA,ÓLEO COMBUSTÍVEL (m3),m3,"24912,056",2023-12-03
