COMBUSTÍVEL,ANO,ESTADO,UNIDADE,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez,Total
QUEROSENE DE AVIAÇÃO (m3),2011,ESPÍRITO SANTO,m3,4595.6480000000001,4047.1789999999996,4342.8850000000002,3978.201,4664.0149999999994,4528.9449999999997,4935.7160000000003,4718.2480000000005,4952.847999999999,4672.7280000000001,4659.7879999999996,4529.7190000000001,54625.919999999998
QUEROSENE DE AVIAÇÃO (m3),2011,RIO DE JANEIRO,m3,89746.694000000003,82843.766000000003,92922.188999999984,85434.822,92515.92200000002,89187.453000000038,98062.188000000024,99265.177000000011,98135.597999999969,99599.637000000017,101137.94199999998,105244.29700000001,1134095.6850000001
QUEROSENE DE AVIAÇÃO (m3),2011,SÃO PAULO,m3,231209.26300000004,204832.40999999997,231195.38200000001,222479.99500000005,229274.03699999995,221592.6909999999,240370.53700000004,234209.56199999998,233696.70200000002,242410.50399999993,237935.00299999994,252838.31300000002,2782044.3989999997
QUEROSENE DE AVIAÇÃO (m3),2011,PARANÁ,m3,17535.786,16577.617000000002,18207.436999999998,17259.75,18085.599999999999,17504.027999999998,19291.518999999997,19783.040999999997,19562.641,19514.483000000004,19383.754000000004,19590.224999999999,222295.88100000002
QUEROSENE DE AVIAÇÃO (m3),2011,SANTA CATARINA,m3,9073.1419999999998,8547.6380000000008,7970.2420000000002,7213.3830000000007,7149.9349999999986,7088.9589999999998,7886.4960000000001,7453.5889999999999,7925.5569999999998,8479.0280000000002,8559.9240000000009,9847.8189999999995,97195.712
QUEROSENE DE AVIAÇÃO (m3),2011,RIO GRANDE DO SUL,m3,13898.806999999999,12948.437,13750.771000000001,12642.664999999997,13737.878000000001,13878.176000000003,16303.514000000001,16051.244999999997,17411.784,17356.788,17669.720999999994,17268.781000000003,182918.56699999998
QUEROSENE DE AVIAÇÃO (m3),2011,MATO GROSSO DO SUL,m3,3724.136,3631.1349999999993,3599.8420000000001,3396.9549999999999,3782.4710000000005,3314.2370000000005,3785.5310000000004,3886.6890000000003,4091.3220000000001,3731.3890000000006,3753.13,3827.0990000000002,44523.936000000002
QUEROSENE DE AVIAÇÃO (m3),2011,MATO GROSSO,m3,6295.5469999999996,5664.0739999999987,5849.4379999999992,5634.3190000000004,5955.9429999999984,6189.3709999999983,6685.5059999999994,6595.107,6110.8219999999992,6546.5350000000008,6765.567,7034.5959999999986,75326.824999999997
QUEROSENE DE AVIAÇÃO (m3),2011,GOIÁS,m3,5485.5860000000002,5887.2,5586.2889999999998,4767.2320000000009,5759.1919999999991,6309.0819999999985,6882.0179999999991,6777.1049999999996,6532.6959999999999,6400.665,6674.4789999999994,6669.7699999999986,73731.313999999998
QUEROSENE DE AVIAÇÃO (m3),2011,DISTRITO FEDERAL,m3,35961.424999999996,31875.643999999997,35339.601999999999,34385.122000000003,35630.112999999998,35321.642999999996,38773.601999999999,38044.800999999992,35782.546999999991,35625.93,35100.000999999997,36257.246999999996,428097.67699999991
QUEROSENE DE AVIAÇÃO (m3),2012,RONDÔNIA,m3,3798.6480000000001,3341.4670000000001,3561.5709999999999,3321.0219999999999,3019.0990000000002,3115.663,3512.18,3742.7460000000001,4418.3450000000003,3935.172,3331.0819999999999,3725.9429999999998,42822.938000000002
QUEROSENE DE AVIAÇÃO (m3),2012,ACRE,m3,1399.5029999999999,1026.5250000000001,1097.799,1105.604,1007.869,1101.57,1247.6079999999999,1216.22,1091.7950000000001,1316.058,1321.2349999999999,1207.7399999999998,14139.526
QUEROSENE DE AVIAÇÃO (m3),2012,AMAZONAS,m3,16562.296999999999,17307.736000000001,15979.963,15638.918,14493.45,14831.661,17240.624,14913.178,15275.72,15166.877,15998.949000000001,15543.924000000001,188953.29699999999
QUEROSENE DE AVIAÇÃO (m3),2012,RORAIMA,m3,798.01700000000005,658.71,799.28099999999995,1009.472,890.91300000000001,490.08600000000001,667.94600000000003,577.03099999999995,466.988,636.08100000000002,635.61500000000001,575.11900000000003,8205.259
QUEROSENE DE AVIAÇÃO (m3),2012,PARÁ,m3,14732.823,12716.817999999999,14613.428,13291.949000000001,13919.328,13422.928,14233.177,14155.547,12661.641,14780.884,13343.918,14059.073000000002,165931.51400000002
QUEROSENE DE AVIAÇÃO (m3),2012,AMAPÁ,m3,308.78500000000003,283.16699999999997,305.85000000000002,308.27600000000001,284.88,318.61399999999998,339.39600000000002,325.74900000000002,284.69499999999999,224.55699999999999,276.53699999999998,257.89300000000003,3518.3990000000003
QUEROSENE DE AVIAÇÃO (m3),2012,TOCANTINS,m3,1108.287,900.10400000000004,1097.3969999999999,1030.973,984.10599999999999,945.7,925.09699999999998,858.38599999999997,842.80700000000002,849.19100000000003,781.39300000000003,858.84799999999996,11182.289000000001
QUEROSENE DE AVIAÇÃO (m3),2012,MARANHÃO,m3,6509.6639999999998,5671.5420000000004,5712.6670000000004,5180.3860000000004,4859.049,5307.0649999999996,5734.4629999999997,5341.1440000000002,5273.9139999999998,5121.8429999999998,5058.2380000000003,5565.942,65335.916999999994
QUEROSENE DE AVIAÇÃO (m3),2012,PIAUÍ,m3,2442.4450000000002,1901.9690000000001,1886.94,1924.876,2240.319,1978.7639999999999,2087.703,2155.4380000000001,1858.104,2245.5320000000002,2210.5650000000001,2189.0230000000001,25121.677999999996
QUEROSENE DE AVIAÇÃO (m3),2012,CEARÁ,m3,19090.268,15378.409,15079.403,15924.666999999999,16681.732,16471.191999999999,17867.723000000002,15879.199000000001,15303.424999999999,16008.812,15866.996999999999,16738.227999999999,196290.05499999999
QUEROSENE DE AVIAÇÃO (m3),2012,RIO GRANDE DO NORTE,m3,9754.6,8611.3809999999994,8266.7880000000005,7843.6639999999998,8213.0789999999997,8076.7809999999999,10059.663,8764.4179999999997,8492.65,9023.6229999999996,9498.9339999999993,9599.9330000000009,106205.514
QUEROSENE DE AVIAÇÃO (m3),2012,PARAÍBA,m3,4408.6019999999999,3879.3420000000001,3471.078,3614.3,3792.386,4037.53,4198.4979999999996,3826.8789999999999,3770.614,3761.9940000000001,3727.1030000000001,3793.7939999999994,46282.12
QUEROSENE DE AVIAÇÃO (m3),2012,PERNAMBUCO,m3,23593.651000000002,21030.335999999999,20114.271000000001,20843.725999999999,20142.067999999999,19903.859,21587.513999999999,20192.235000000001,20201.339,21257.677,20908.436000000002,20743.938000000002,250519.04999999996
QUEROSENE DE AVIAÇÃO (m3),2012,ALAGOAS,m3,4902.7470000000003,3891.6039999999998,3647.8890000000001,3681.84,3664.95,3687.4270000000001,4275.1350000000002,3890.2779999999998,3901.9690000000001,4442.1350000000002,5110.9070000000002,5791.6019999999999,50888.483
QUEROSENE DE AVIAÇÃO (m3),2012,SERGIPE,m3,3001.53,2870.3519999999999,3013.7040000000002,2992.1689999999999,3214.2159999999999,3121.53,3396.2190000000001,3030.5059999999999,2959.625,3020.9470000000001,3252.6909999999998,3336.8509999999997,37210.340000000004
QUEROSENE DE AVIAÇÃO (m3),2012,BAHIA,m3,34817.883999999998,31640.421999999999,29805.589,28335.427,27201.062000000002,27111.249,29900.824000000001,27775.043000000001,28406.722000000002,28043.151999999998,27310.28,29045.147000000001,349392.80099999998
QUEROSENE DE AVIAÇÃO (m3),2012,MINAS GERAIS,m3,27395.32,26385.361000000001,29425.536,27390.472000000002,29784.958999999999,28393.654999999999,31794.117999999999,31148.859,29016.111000000001,29395.553,26607.204000000002,28570.995000000006,345308.14300000004
QUEROSENE DE AVIAÇÃO (m3),2012,ESPÍRITO SANTO,m3,4881.3149999999996,4457.0519999999997,5075.3739999999998,4940.4849999999997,5045.6319999999996,4897.95,5233.0010000000002,5159.0150000000003,4882.085,4557.6239999999998,3729.61,4079.9240000000009,56939.066999999995
QUEROSENE DE AVIAÇÃO (m3),2012,RIO DE JANEIRO,m3,111780.137,106223.193,115379.522,108693.364,112155.24099999999,107164.87699999999,114670.64,114750.916,108375.008,111862.512,107253.204,111506.057,1329814.6710000001
QUEROSENE DE AVIAÇÃO (m3),2012,SÃO PAULO,m3,251006.394,226274.052,243913.647,238038.09599999999,240645.32500000001,230867.14300000001,245472.42600000001,237645.98499999999,232836.44500000001,235085.24400000001,227047.003,233293.29900000003,2842125.0589999999
QUEROSENE DE AVIAÇÃO (m3),2012,PARANÁ,m3,19445.3,18290.815999999999,21193.217000000001,18880.526000000002,19296.669000000002,17639.690999999999,19710.007000000001,19912.094000000001,19214.101999999999,19783.925999999999,19344.009999999998,18768.694000000003,231479.05200000003
QUEROSENE DE AVIAÇÃO (m3),2012,SANTA CATARINA,m3,10904.31,9656.4380000000001,9360.9789999999994,9024.6329999999998,8445.0990000000002,8176.4669999999996,8215.9519999999993,8468.6029999999992,9520.4920000000002,9253.2189999999991,9036.0869999999995,10854.480000000001,110916.75899999999
QUEROSENE DE AVIAÇÃO (m3),2012,RIO GRANDE DO SUL,m3,17763.53,15886.874,18118.282999999999,15177.565000000001,17126.895,15637.821,17464.990000000002,17140.669000000002,15037.556,16306.569,14765.807000000001,14431.333000000002,194857.89200000002
QUEROSENE DE AVIAÇÃO (m3),2012,MATO GROSSO DO SUL,m3,3740.9549999999999,3240.384,3554.038,3443.0360000000001,3732.3330000000001,4455.5020000000004,4112.3019999999997,4273.8760000000002,3285.9169999999999,3867.5450000000001,3531.598,3786.6390000000001,45024.125
QUEROSENE DE AVIAÇÃO (m3),2012,MATO GROSSO,m3,7378.8010000000004,6040.2330000000002,6544.4279999999999,5844.2650000000003,6093.6549999999997,6160.2740000000003,7113.3090000000002,6275.7079999999996,5904.9920000000002,6614.7560000000003,6564.76,6862.3089999999993,77397.489999999991
QUEROSENE DE AVIAÇÃO (m3),2012,GOIÁS,m3,7018.2950000000001,6699.4690000000001,7384.424,6799.8019999999997,7393.9579999999996,7064.0050000000001,7624.4809999999998,9225.0750000000007,4511.7250000000004,7021.1130000000003,6541.6869999999999,6937.2460000000001,84221.28
QUEROSENE DE AVIAÇÃO (m3),2012,DISTRITO FEDERAL,m3,35727.993999999999,32404.404999999999,34887.123,33479.476999999999,32316.592000000001,34129.050000000003,37332.06,35857.652999999998,33873.824999999997,34927.146999999997,32546.165000000001,34428.339999999997,411909.83100000001
QUEROSENE DE AVIAÇÃO (m3),2013,RONDÔNIA,m3,3418.0059999999999,2857.5569999999998,2826.6709999999998,2972.8359999999998,2942.5,2851.2249999999999,3013.4549999999999,2587.4589999999998,2459.777,2443.3209999999999,2404.7260000000001,2790.6849999999999,33568.217999999993
QUEROSENE DE AVIAÇÃO (m3),2013,ACRE,m3,1185.4280000000001,1018.1420000000001,1029.6790000000001,936.32299999999998,1073.981,963.45500000000004,1031.8630000000001,895.03,875.947,986.71600000000001,1069.4839999999999,1145.877,12211.925000000001
QUEROSENE DE AVIAÇÃO (m3),2013,AMAZONAS,m3,15726.791999999999,13177.585999999999,13669.259,13216.120999999999,14161.328,14000.579,15730.043,13667.3,13156.499,14709.833000000001,13834.888000000001,14600.259,169650.48699999999
QUEROSENE DE AVIAÇÃO (m3),2013,RORAIMA,m3,633.09900000000005,527.15099999999995,468.03800000000001,726.16899999999998,889.69200000000001,505.28899999999999,601.42100000000005,537.01199999999994,666.99300000000005,487.99299999999999,580.51099999999997,556.9,7180.268
QUEROSENE DE AVIAÇÃO (m3),2013,PARÁ,m3,13765.013999999999,11666.28,13517.591,12978.475,12739.619000000001,12614.200999999999,13422.832,13164.148999999999,12718.675999999999,14193.727999999999,13926.629000000001,15124.291999999999,159831.486
QUEROSENE DE AVIAÇÃO (m3),2013,AMAPÁ,m3,251.64599999999999,213.26,302.66899999999998,280.94,313.17700000000002,232.39099999999999,367.26299999999998,288.99900000000002,216.94200000000001,257.721,366.07900000000001,366.17099999999999,3457.2580000000003
QUEROSENE DE AVIAÇÃO (m3),2013,TOCANTINS,m3,839.47900000000004,710.56299999999999,901.14200000000005,947.68899999999996,827.99199999999996,589.46600000000001,656.88599999999997,488.42500000000001,461.99299999999999,628.04600000000005,656.08,772.38199999999995,8480.1430000000018
QUEROSENE DE AVIAÇÃO (m3),2013,MARANHÃO,m3,5685.1490000000003,4568.1360000000004,4780.201,4966.0919999999996,4302.2380000000003,4475.5010000000002,5078.1679999999997,4374.2049999999999,3953.7930000000001,4203.7510000000002,4576.0469999999996,5427.299,56390.579999999994
QUEROSENE DE AVIAÇÃO (m3),2013,PIAUÍ,m3,2606.3980000000001,1915.4169999999999,1853.3510000000001,2120.0529999999999,2044.424,2035.77,2121.38,2065.0520000000001,2065.9499999999998,2190.4650000000001,2135.2350000000001,2344.3609999999999,25497.856000000003
QUEROSENE DE AVIAÇÃO (m3),2013,CEARÁ,m3,18409.824000000001,14816.647000000001,15029.634,15248.61,15240.734,15451.992,16738.612000000001,16075.011,14534.708000000001,16101.334000000001,15799.2,17516.556,190962.86200000005
QUEROSENE DE AVIAÇÃO (m3),2013,RIO GRANDE DO NORTE,m3,10134.891,8029.1009999999997,7985.5789999999997,7292.9769999999999,7299.8190000000004,7196.5950000000003,8181.9629999999997,7435.6139999999996,7259.1660000000002,8952.607,11486.805,9194.26,100449.37699999999
QUEROSENE DE AVIAÇÃO (m3),2013,PARAÍBA,m3,4139.1469999999999,3264.7829999999999,3492.366,3345.4929999999999,3426.9479999999999,3203.3879999999999,3586.3310000000001,3312.4270000000001,3208.0819999999999,3421.8270000000002,3314.3580000000002,3708.2890000000002,41423.438999999991
QUEROSENE DE AVIAÇÃO (m3),2013,PERNAMBUCO,m3,22435.421999999999,19122.822,20705.031999999999,19267.406999999999,20870.045999999998,20426.541000000001,22041.382000000001,20018.861000000001,17456.099999999999,19059.469000000001,19445.553,20026.993999999999,240875.62900000002
QUEROSENE DE AVIAÇÃO (m3),2013,ALAGOAS,m3,6884.951,5083.6419999999998,5159.8959999999997,4530.2470000000003,4137.7039999999997,3816.29,4563.6790000000001,4323.7359999999999,4412.6239999999998,4774.9629999999997,4758.0640000000003,6073.1809999999996,58518.976999999999
QUEROSENE DE AVIAÇÃO (m3),2013,SERGIPE,m3,3548.875,2746.1260000000002,3035.998,2679.49,2536.2260000000001,2411.2739999999999,2763.43,2924.259,2968.65,3168.136,2936.5749999999998,2908.152,34627.190999999999
QUEROSENE DE AVIAÇÃO (m3),2013,BAHIA,m3,32279.058000000001,26534.089,27148.272000000001,25687.712,25606.062000000002,25693.873,28589.113000000001,25953.602999999999,24932.248,27411.707999999999,26228.588,30481.816999999999,326546.14299999998
QUEROSENE DE AVIAÇÃO (m3),2013,MINAS GERAIS,m3,28265.388999999999,25373.289000000001,28131.083999999999,28380.633000000002,28653.327000000001,27920.69,31500.027999999998,31014.296999999999,28209.971000000001,29346.947,27406.992999999999,29083.703000000001,343286.35099999997
QUEROSENE DE AVIAÇÃO (m3),2013,ESPÍRITO SANTO,m3,4162.62,3455.4140000000002,3508.527,3037.7170000000001,3338.7860000000001,3312.73,3502.6909999999998,2948.7910000000002,3113.0650000000001,3591.2080000000001,3419.2,3564.3339999999998,40955.082999999999
QUEROSENE DE AVIAÇÃO (m3),2013,RIO DE JANEIRO,m3,112804.04,102726.63499999999,114045.22500000001,109569.44899999999,111153.488,108045.72100000001,117019.686,111221.018,103265.25199999999,104106.43,101091.89599999999,107234.22900000001,1302283.0690000001
QUEROSENE DE AVIAÇÃO (m3),2013,SÃO PAULO,m3,230274.783,202268.07199999999,246517.81400000001,230594.63699999999,235106.32,230862.842,244873.71900000001,249366.35399999999,237717.95600000001,250118.46,244446.97099999999,264478.79499999998,2866626.7229999998
QUEROSENE DE AVIAÇÃO (m3),2013,PARANÁ,m3,18517.735000000001,16795.496999999999,19958.280999999999,20053.617999999999,19600.2,17942.624,20247.114000000001,20507.138999999999,19249.203000000001,20144.530999999999,18696.615000000002,17329.71,229042.26699999999
QUEROSENE DE AVIAÇÃO (m3),2013,SANTA CATARINA,m3,11573.012000000001,9859.3349999999991,10131.168,9085.0319999999992,8521.0840000000007,7816.8689999999997,8543.4089999999997,8378.11,8153.3860000000004,8411.0820000000003,8408.8719999999994,8973.5429999999997,107854.902
QUEROSENE DE AVIAÇÃO (m3),2013,RIO GRANDE DO SUL,m3,14730.78,12550.28,15001.972,14917.855,16151.376,14667.33,17431.431,16395.059000000001,16823.536,17252.537,16454.02,18595.43,190971.606
QUEROSENE DE AVIAÇÃO (m3),2013,MATO GROSSO DO SUL,m3,3472.6689999999999,2849.8249999999998,3281.1590000000001,3200.721,3876.991,3289.4879999999998,3732.9169999999999,3110.5010000000002,2478.5630000000001,2840,2965.73,2969.2919999999999,38067.856000000007
QUEROSENE DE AVIAÇÃO (m3),2013,MATO GROSSO,m3,7277.0140000000001,6483.98,7254.91,7328.0429999999997,6245.2849999999999,5762.2560000000003,6462.3280000000004,6056.5469999999996,5677.1549999999997,6569.3180000000002,7183.2110000000002,7997.0280000000002,80297.075000000012
QUEROSENE DE AVIAÇÃO (m3),2013,GOIÁS,m3,6922.0020000000004,6106.1980000000003,5885.4809999999998,6443.3059999999996,6528.04,6262.0420000000004,7589.8289999999997,7758.68,7548.7709999999997,7903.8720000000003,6925.2479999999996,7150.69,83024.159000000014
QUEROSENE DE AVIAÇÃO (m3),2013,DISTRITO FEDERAL,m3,33885.779000000002,29572.588,31575.166000000001,32416.078000000001,40488.345000000001,41931.550000000003,47840.195,46195.131999999998,42621.088000000003,43105.165000000001,40988.478999999999,42125.008000000002,472744.57299999997
QUEROSENE DE AVIAÇÃO (m3),2014,RONDÔNIA,m3,2781.3649999999998,2527.373,2511.6109999999999,2504.4319999999998,2346.578,2152.8130000000001,2703.9369999999999,2571.3939999999998,2332.2919999999999,2297.027,2357.904,2675.605,29762.330999999998
QUEROSENE DE AVIAÇÃO (m3),2014,ACRE,m3,1141.8499999999999,967.19200000000001,1368.8779999999999,1363.703,894.68799999999999,810.23199999999997,972.5,1007.4880000000001,1014.12,1053.172,905.774,992.19899999999996,12491.796
QUEROSENE DE AVIAÇÃO (m3),2014,AMAZONAS,m3,15126.805,13704.437,14441.432000000001,13618.288,13762.403,14500.179,14965.538,15066.339,14745.071,14558.950999999999,14525.76,14975.489,173990.69200000001
QUEROSENE DE AVIAÇÃO (m3),2014,RORAIMA,m3,647.87699999999995,574.73199999999997,557.50099999999998,704.65499999999997,679.79300000000001,555.89400000000001,528.16300000000001,508.346,478.887,1008.908,588.18899999999996,475.67399999999998,7308.6189999999997
QUEROSENE DE AVIAÇÃO (m3),2014,PARÁ,m3,14616.534,11759.909,13166.062,12735.365,12599.163,12061.094999999999,13688.748,13089.558999999999,12979.206,14460.031000000001,13507.09,15461.958000000001,160124.72
QUEROSENE DE AVIAÇÃO (m3),2014,AMAPÁ,m3,579.85900000000004,541.38,421.00700000000001,479.53699999999998,485.81400000000002,426.59500000000003,485.81200000000001,512.59199999999998,379.154,455.601,646.27300000000002,593.36300000000006,6006.9870000000001
QUEROSENE DE AVIAÇÃO (m3),2014,TOCANTINS,m3,712.91499999999996,575.50900000000001,624.05799999999999,596.33299999999997,637.54399999999998,496.495,625.08799999999997,526.58299999999997,574.40499999999997,582.096,662.12400000000002,709.12199999999996,7322.2719999999999
QUEROSENE DE AVIAÇÃO (m3),2014,MARANHÃO,m3,5351.4870000000001,4221.1090000000004,4619.6729999999998,4800.5609999999997,4413.9250000000002,4052.8040000000001,4542.4650000000001,4202.1180000000004,4001.6219999999998,4153.7219999999998,4275.2849999999999,4638.3059999999996,53273.077000000005
